,usuarios,n_baterias,n_estaciones,cambios_bateria
861,8620,1524.0,81,76650.0
862,8630,1525.0,81,76738.0
863,8640,1527.0,81,76826.0
864,8650,1529.0,81,76915.0
865,8660,1531.0,82,77003.0
866,8670,1532.0,82,77092.0
867,8680,1534.0,82,77180.0
868,8690,1536.0,82,77269.0
869,8700,1537.0,82,77357.0
870,8710,1539.0,82,77445.0
871,8720,1541.0,82,77534.0
872,8730,1543.0,82,77622.0
873,8740,1544.0,82,77711.0
874,8750,1546.0,82,77799.0
875,8760,1548.0,82,77888.0
876,8770,1550.0,83,77976.0
877,8780,1551.0,83,78065.0
878,8790,1553.0,83,78153.0
879,8800,1555.0,83,78241.0
880,8810,1556.0,83,78330.0
881,8820,1558.0,83,78418.0
882,8830,1560.0,83,78507.0
883,8840,1562.0,83,78595.0
884,8850,1563.0,83,78684.0
885,8860,1565.0,83,78772.0
886,8870,1567.0,83,78860.0
887,8880,1569.0,84,78949.0
888,8890,1570.0,84,79037.0
889,8900,1572.0,84,79126.0
890,8910,1574.0,84,79214.0
891,8920,1576.0,84,79303.0
892,8930,1577.0,84,79391.0
893,8940,1579.0,84,79479.0
894,8950,1581.0,84,79568.0
895,8960,1582.0,84,79656.0
896,8970,1584.0,84,79745.0
897,8980,1586.0,84,79833.0
898,8990,1588.0,85,79922.0
899,9000,1589.0,85,80010.0
900,9010,1591.0,85,80099.0
901,9020,1593.0,85,80187.0
902,9030,1595.0,85,80275.0
903,9040,1596.0,85,80364.0
904,9050,1598.0,85,80452.0
905,9060,1600.0,85,80541.0
906,9070,1602.0,85,80629.0
907,9080,1603.0,85,80718.0
908,9090,1605.0,85,80806.0
909,9100,1607.0,86,80894.0
910,9110,1608.0,86,80983.0
911,9120,1610.0,86,81071.0
912,9130,1612.0,86,81160.0
913,9140,1614.0,86,81248.0
914,9150,1615.0,86,81337.0
915,9160,1617.0,86,81425.0
916,9170,1619.0,86,81513.0
917,9180,1621.0,86,81602.0
918,9190,1622.0,86,81690.0
919,9200,1624.0,86,81779.0
920,9210,1626.0,87,81867.0
921,9220,1628.0,87,81956.0
922,9230,1629.0,87,82044.0
923,9240,1631.0,87,82133.0
924,9250,1633.0,87,82221.0
925,9260,1634.0,87,82309.0
926,9270,1636.0,87,82398.0
927,9280,1638.0,87,82486.0
928,9290,1640.0,87,82575.0
929,9300,1641.0,87,82663.0
930,9310,1643.0,87,82752.0
931,9320,1645.0,88,82840.0
932,9330,1647.0,88,82928.0
933,9340,1648.0,88,83017.0
934,9350,1650.0,88,83105.0
935,9360,1652.0,88,83194.0
936,9370,1654.0,88,83282.0
937,9380,1655.0,88,83371.0
938,9390,1657.0,88,83459.0
939,9400,1659.0,88,83547.0
940,9410,1660.0,88,83636.0
941,9420,1662.0,88,83724.0
942,9430,1664.0,89,83813.0
943,9440,1666.0,89,83901.0
944,9450,1667.0,89,83990.0
945,9460,1669.0,89,84078.0
946,9470,1671.0,89,84167.0
947,9480,1673.0,89,84255.0
948,9490,1674.0,89,84343.0
949,9500,1676.0,89,84432.0
950,9510,1678.0,89,84520.0
951,9520,1679.0,89,84609.0
952,9530,1681.0,89,84697.0
953,9540,1683.0,90,84786.0
954,9550,1685.0,90,84874.0
955,9560,1686.0,90,84962.0
956,9570,1688.0,90,85051.0
957,9580,1690.0,90,85139.0
958,9590,1692.0,90,85228.0
959,9600,1693.0,90,85316.0
960,9610,1695.0,90,85405.0
961,9620,1697.0,90,85493.0
962,9630,1699.0,90,85581.0
963,9640,1700.0,90,85670.0
964,9650,1702.0,91,85758.0
965,9660,1704.0,91,85847.0
966,9670,1705.0,91,85935.0
967,9680,1707.0,91,86024.0
968,9690,1709.0,91,86112.0
969,9700,1711.0,91,86201.0
970,9710,1712.0,91,86289.0
971,9720,1714.0,91,86377.0
972,9730,1716.0,91,86466.0
973,9740,1718.0,91,86554.0
974,9750,1719.0,91,86643.0
975,9760,1721.0,92,86731.0
976,9770,1723.0,92,86820.0
977,9780,1725.0,92,86908.0
978,9790,1726.0,92,86996.0
979,9800,1728.0,92,87085.0
980,9810,1730.0,92,87173.0
981,9820,1731.0,92,87262.0
982,9830,1733.0,92,87350.0
983,9840,1735.0,92,87439.0
984,9850,1737.0,92,87527.0
985,9860,1738.0,92,87615.0
986,9870,1740.0,93,87704.0
987,9880,1742.0,93,87792.0
988,9890,1744.0,93,87881.0
989,9900,1745.0,93,87969.0
990,9910,1747.0,93,88058.0
991,9920,1749.0,93,88146.0
992,9930,1751.0,93,88235.0
993,9940,1752.0,93,88323.0
994,9950,1754.0,93,88411.0
995,9960,1756.0,93,88500.0
996,9970,1757.0,93,88588.0
997,9980,1759.0,94,88677.0
998,9990,1761.0,94,88765.0
999,10000,1763.0,94,88854.0
1000,10010,1764.0,94,88942.0
1001,10020,1766.0,94,89030.0
1002,10030,1768.0,94,89119.0
1003,10040,1770.0,94,89207.0
1004,10050,1771.0,94,89296.0
1005,10060,1773.0,94,89384.0
1006,10070,1775.0,94,89473.0
1007,10080,1776.0,94,89561.0
1008,10090,1778.0,95,89649.0
1009,10100,1780.0,95,89738.0
1010,10110,1782.0,95,89826.0
1011,10120,1783.0,95,89915.0
1012,10130,1785.0,95,90003.0
1013,10140,1787.0,95,90092.0
1014,10150,1789.0,95,90180.0
1015,10160,1790.0,95,90269.0
1016,10170,1792.0,95,90357.0
1017,10180,1794.0,95,90445.0
1018,10190,1796.0,96,90534.0
1019,10200,1797.0,96,90622.0
1020,10210,1799.0,96,90711.0
1021,10220,1801.0,96,90799.0
1022,10230,1802.0,96,90888.0
1023,10240,1804.0,96,90976.0
1024,10250,1806.0,96,91064.0
1025,10260,1808.0,96,91153.0
1026,10270,1809.0,96,91241.0
1027,10280,1811.0,96,91330.0
1028,10290,1813.0,96,91418.0
1029,10300,1815.0,97,91507.0
1030,10310,1816.0,97,91595.0
1031,10320,1818.0,97,91683.0
1032,10330,1820.0,97,91772.0
1033,10340,1822.0,97,91860.0
1034,10350,1823.0,97,91949.0
1035,10360,1825.0,97,92037.0
1036,10370,1827.0,97,92126.0
1037,10380,1828.0,97,92214.0
1038,10390,1830.0,97,92303.0
1039,10400,1832.0,97,92391.0
1040,10410,1834.0,98,92479.0
1041,10420,1835.0,98,92568.0
1042,10430,1837.0,98,92656.0
1043,10440,1839.0,98,92745.0
1044,10450,1841.0,98,92833.0
1045,10460,1842.0,98,92922.0
1046,10470,1844.0,98,93010.0
1047,10480,1846.0,98,93098.0
1048,10490,1848.0,98,93187.0
1049,10500,1849.0,98,93275.0
1050,10510,1851.0,98,93364.0
1051,10520,1853.0,99,93452.0
1052,10530,1854.0,99,93541.0
1053,10540,1856.0,99,93629.0
1054,10550,1858.0,99,93717.0
1055,10560,1860.0,99,93806.0
1056,10570,1861.0,99,93894.0
1057,10580,1863.0,99,93983.0
1058,10590,1865.0,99,94071.0
1059,10600,1867.0,99,94160.0
1060,10610,1868.0,99,94248.0
1061,10620,1870.0,99,94337.0
1062,10630,1872.0,100,94425.0
1063,10640,1873.0,100,94513.0
1064,10650,1875.0,100,94602.0
1065,10660,1877.0,100,94690.0
1066,10670,1879.0,100,94779.0
1067,10680,1880.0,100,94867.0
1068,10690,1882.0,100,94956.0
1069,10700,1884.0,100,95044.0
1070,10710,1886.0,100,95132.0
1071,10720,1887.0,100,95221.0
1072,10730,1889.0,100,95309.0
1073,10740,1891.0,101,95398.0
1074,10750,1893.0,101,95486.0
1075,10760,1894.0,101,95575.0
1076,10770,1896.0,101,95663.0
1077,10780,1898.0,101,95752.0
1078,10790,1899.0,101,95840.0
1079,10800,1901.0,101,95928.0
1080,10810,1903.0,101,96017.0
1081,10820,1905.0,101,96105.0
1082,10830,1906.0,101,96194.0
1083,10840,1908.0,101,96282.0
1084,10850,1910.0,102,96371.0
1085,10860,1912.0,102,96459.0
1086,10870,1913.0,102,96547.0
1087,10880,1915.0,102,96636.0
1088,10890,1917.0,102,96724.0
1089,10900,1919.0,102,96813.0
1090,10910,1920.0,102,96901.0
1091,10920,1922.0,102,96990.0
1092,10930,1924.0,102,97078.0
1093,10940,1925.0,102,97166.0
1094,10950,1927.0,102,97255.0
1095,10960,1929.0,103,97343.0
1096,10970,1931.0,103,97432.0
1097,10980,1932.0,103,97520.0
1098,10990,1934.0,103,97609.0
1099,11000,1936.0,103,97697.0
1100,11010,1938.0,103,97786.0
1101,11020,1939.0,103,97874.0
1102,11030,1941.0,103,97962.0
1103,11040,1943.0,103,98051.0
1104,11050,1945.0,103,98139.0
1105,11060,1946.0,103,98228.0
1106,11070,1948.0,104,98316.0
1107,11080,1950.0,104,98405.0
1108,11090,1951.0,104,98493.0
1109,11100,1953.0,104,98581.0
1110,11110,1955.0,104,98670.0
1111,11120,1957.0,104,98758.0
1112,11130,1958.0,104,98847.0
1113,11140,1960.0,104,98935.0
1114,11150,1962.0,104,99024.0
1115,11160,1964.0,104,99112.0
1116,11170,1965.0,104,99200.0
1117,11180,1967.0,105,99289.0
1118,11190,1969.0,105,99377.0
1119,11200,1970.0,105,99466.0
1120,11210,1972.0,105,99554.0
1121,11220,1974.0,105,99643.0
1122,11230,1976.0,105,99731.0
1123,11240,1977.0,105,99820.0
1124,11250,1979.0,105,99908.0
1125,11260,1981.0,105,99996.0
1126,11270,1983.0,105,100085.0
1127,11280,1984.0,105,100173.0
1128,11290,1986.0,106,100262.0
1129,11300,1988.0,106,100350.0
1130,11310,1990.0,106,100439.0
1131,11320,1991.0,106,100527.0
1132,11330,1993.0,106,100615.0
1133,11340,1995.0,106,100704.0
1134,11350,1996.0,106,100792.0
1135,11360,1998.0,106,100881.0
1136,11370,2000.0,106,100969.0
1137,11380,2002.0,106,101058.0
1138,11390,2003.0,106,101146.0
1139,11400,2005.0,107,101234.0
1140,11410,2007.0,107,101323.0
1141,11420,2009.0,107,101411.0
1142,11430,2010.0,107,101500.0
1143,11440,2012.0,107,101588.0
1144,11450,2014.0,107,101677.0
1145,11460,2016.0,107,101765.0
1146,11470,2017.0,107,101854.0
1147,11480,2019.0,107,101942.0
1148,11490,2021.0,107,102030.0
1149,11500,2022.0,107,102119.0
1150,11510,2024.0,108,102207.0
1151,11520,2026.0,108,102296.0
1152,11530,2028.0,108,102384.0
1153,11540,2029.0,108,102473.0
1154,11550,2031.0,108,102561.0
1155,11560,2033.0,108,102649.0
1156,11570,2035.0,108,102738.0
1157,11580,2036.0,108,102826.0
1158,11590,2038.0,108,102915.0
1159,11600,2040.0,108,103003.0
1160,11610,2042.0,108,103092.0
1161,11620,2043.0,109,103180.0
1162,11630,2045.0,109,103268.0
1163,11640,2047.0,109,103357.0
1164,11650,2048.0,109,103445.0
1165,11660,2050.0,109,103534.0
1166,11670,2052.0,109,103622.0
1167,11680,2054.0,109,103711.0
1168,11690,2055.0,109,103799.0
1169,11700,2057.0,109,103888.0
1170,11710,2059.0,109,103976.0
1171,11720,2061.0,109,104064.0
1172,11730,2062.0,110,104153.0
1173,11740,2064.0,110,104241.0
1174,11750,2066.0,110,104330.0
1175,11760,2067.0,110,104418.0
1176,11770,2069.0,110,104507.0
1177,11780,2071.0,110,104595.0
1178,11790,2073.0,110,104683.0
1179,11800,2074.0,110,104772.0
1180,11810,2076.0,110,104860.0
1181,11820,2078.0,110,104949.0
1182,11830,2080.0,110,105037.0
1183,11840,2081.0,111,105126.0
1184,11850,2083.0,111,105214.0
1185,11860,2085.0,111,105302.0
1186,11870,2087.0,111,105391.0
1187,11880,2088.0,111,105479.0
1188,11890,2090.0,111,105568.0
1189,11900,2092.0,111,105656.0
1190,11910,2093.0,111,105745.0
1191,11920,2095.0,111,105833.0
1192,11930,2097.0,111,105922.0
1193,11940,2099.0,111,106010.0
1194,11950,2100.0,112,106098.0
1195,11960,2102.0,112,106187.0
1196,11970,2104.0,112,106275.0
1197,11980,2106.0,112,106364.0
1198,11990,2107.0,112,106452.0
1199,12000,2109.0,112,106541.0
1200,12010,2111.0,112,106629.0
1201,12020,2113.0,112,106717.0
1202,12030,2114.0,112,106806.0
1203,12040,2116.0,112,106894.0
1204,12050,2118.0,112,106983.0
1205,12060,2119.0,113,107071.0
1206,12070,2121.0,113,107160.0
1207,12080,2123.0,113,107248.0
1208,12090,2125.0,113,107336.0
1209,12100,2126.0,113,107425.0
1210,12110,2128.0,113,107513.0
1211,12120,2130.0,113,107602.0
1212,12130,2132.0,113,107690.0
1213,12140,2133.0,113,107779.0
1214,12150,2135.0,113,107867.0
1215,12160,2137.0,113,107956.0
1216,12170,2139.0,114,108044.0
1217,12180,2140.0,114,108132.0
1218,12190,2142.0,114,108221.0
1219,12200,2144.0,114,108309.0
1220,12210,2145.0,114,108398.0
1221,12220,2147.0,114,108486.0
1222,12230,2149.0,114,108575.0
1223,12240,2151.0,114,108663.0
1224,12250,2152.0,114,108751.0
1225,12260,2154.0,114,108840.0
1226,12270,2156.0,114,108928.0
1227,12280,2158.0,115,109017.0
1228,12290,2159.0,115,109105.0
1229,12300,2161.0,115,109194.0
1230,12310,2163.0,115,109282.0
1231,12320,2164.0,115,109370.0
1232,12330,2166.0,115,109459.0
1233,12340,2168.0,115,109547.0
1234,12350,2170.0,115,109636.0
1235,12360,2171.0,115,109724.0
1236,12370,2173.0,115,109813.0
1237,12380,2175.0,115,109901.0
1238,12390,2177.0,116,109990.0
1239,12400,2178.0,116,110078.0
1240,12410,2180.0,116,110166.0
1241,12420,2182.0,116,110255.0
1242,12430,2184.0,116,110343.0
1243,12440,2185.0,116,110432.0
1244,12450,2187.0,116,110520.0
1245,12460,2189.0,116,110609.0
1246,12470,2190.0,116,110697.0
1247,12480,2192.0,116,110785.0
1248,12490,2194.0,116,110874.0
1249,12500,2196.0,117,110962.0
1250,12510,2197.0,117,111051.0
1251,12520,2199.0,117,111139.0
1252,12530,2201.0,117,111228.0
1253,12540,2203.0,117,111316.0
1254,12550,2204.0,117,111404.0
1255,12560,2206.0,117,111493.0
1256,12570,2208.0,117,111581.0
1257,12580,2210.0,117,111670.0
1258,12590,2211.0,117,111758.0
1259,12600,2213.0,117,111847.0
1260,12610,2215.0,118,111935.0
1261,12620,2216.0,118,112024.0
1262,12630,2218.0,118,112112.0
1263,12640,2220.0,118,112200.0
1264,12650,2222.0,118,112289.0
1265,12660,2223.0,118,112377.0
1266,12670,2225.0,118,112466.0
1267,12680,2227.0,118,112554.0
1268,12690,2229.0,118,112643.0
1269,12700,2230.0,118,112731.0
1270,12710,2232.0,118,112819.0
1271,12720,2234.0,119,112908.0
1272,12730,2236.0,119,112996.0
1273,12740,2237.0,119,113085.0
1274,12750,2239.0,119,113173.0
1275,12760,2241.0,119,113262.0
1276,12770,2242.0,119,113350.0
1277,12780,2244.0,119,113438.0
1278,12790,2246.0,119,113527.0
1279,12800,2248.0,119,113615.0
1280,12810,2249.0,119,113704.0
1281,12820,2251.0,119,113792.0
1282,12830,2253.0,120,113881.0
1283,12840,2255.0,120,113969.0
1284,12850,2256.0,120,114058.0
1285,12860,2258.0,120,114146.0
1286,12870,2260.0,120,114234.0
1287,12880,2261.0,120,114323.0
1288,12890,2263.0,120,114411.0
1289,12900,2265.0,120,114500.0
1290,12910,2267.0,120,114588.0
1291,12920,2268.0,120,114677.0
1292,12930,2270.0,120,114765.0
1293,12940,2272.0,121,114853.0
1294,12950,2274.0,121,114942.0
1295,12960,2275.0,121,115030.0
1296,12970,2277.0,121,115119.0
1297,12980,2279.0,121,115207.0
1298,12990,2281.0,121,115296.0
1299,13000,2282.0,121,115384.0
1300,13010,2284.0,121,115472.0
1301,13020,2286.0,121,115561.0
1302,13030,2287.0,121,115649.0
1303,13040,2289.0,121,115738.0
1304,13050,2291.0,122,115826.0
1305,13060,2293.0,122,115915.0
1306,13070,2294.0,122,116003.0
1307,13080,2296.0,122,116092.0
1308,13090,2298.0,122,116180.0
1309,13100,2300.0,122,116268.0
1310,13110,2301.0,122,116357.0
1311,13120,2303.0,122,116445.0
1312,13130,2305.0,122,116534.0
1313,13140,2307.0,122,116622.0
1314,13150,2308.0,122,116711.0
1315,13160,2310.0,123,116799.0
1316,13170,2312.0,123,116887.0
1317,13180,2313.0,123,116976.0
1318,13190,2315.0,123,117064.0
1319,13200,2317.0,123,117153.0
1320,13210,2319.0,123,117241.0
1321,13220,2320.0,123,117330.0
1322,13230,2322.0,123,117418.0
1323,13240,2324.0,123,117506.0
1324,13250,2326.0,123,117595.0
1325,13260,2327.0,123,117683.0
1326,13270,2329.0,124,117772.0
1327,13280,2331.0,124,117860.0
1328,13290,2333.0,124,117949.0
1329,13300,2334.0,124,118037.0
1330,13310,2336.0,124,118126.0
1331,13320,2338.0,124,118214.0
1332,13330,2339.0,124,118302.0
1333,13340,2341.0,124,118391.0
1334,13350,2343.0,124,118479.0
1335,13360,2345.0,124,118568.0
1336,13370,2346.0,124,118656.0
1337,13380,2348.0,125,118745.0
1338,13390,2350.0,125,118833.0
1339,13400,2352.0,125,118921.0
1340,13410,2353.0,125,119010.0
1341,13420,2355.0,125,119098.0
1342,13430,2357.0,125,119187.0
1343,13440,2358.0,125,119275.0
1344,13450,2360.0,125,119364.0
1345,13460,2362.0,125,119452.0
1346,13470,2364.0,125,119540.0
1347,13480,2365.0,125,119629.0
1348,13490,2367.0,126,119717.0
1349,13500,2369.0,126,119806.0
1350,13510,2371.0,126,119894.0
1351,13520,2372.0,126,119983.0
1352,13530,2374.0,126,120071.0
1353,13540,2376.0,126,120160.0
1354,13550,2378.0,126,120248.0
1355,13560,2379.0,126,120336.0
1356,13570,2381.0,126,120425.0
1357,13580,2383.0,126,120513.0
1358,13590,2384.0,126,120602.0
1359,13600,2386.0,127,120690.0
1360,13610,2388.0,127,120779.0
1361,13620,2390.0,127,120867.0
1362,13630,2391.0,127,120955.0
1363,13640,2393.0,127,121044.0
1364,13650,2395.0,127,121132.0
1365,13660,2397.0,127,121221.0
1366,13670,2398.0,127,121309.0
1367,13680,2400.0,127,121398.0
1368,13690,2402.0,127,121486.0
1369,13700,2404.0,128,121574.0
1370,13710,2405.0,128,121663.0
1371,13720,2407.0,128,121751.0
1372,13730,2409.0,128,121840.0
1373,13740,2410.0,128,121928.0
1374,13750,2412.0,128,122017.0
1375,13760,2414.0,128,122105.0
1376,13770,2416.0,128,122194.0
1377,13780,2417.0,128,122282.0
1378,13790,2419.0,128,122370.0
1379,13800,2421.0,128,122459.0
1380,13810,2423.0,129,122547.0
1381,13820,2424.0,129,122636.0
1382,13830,2426.0,129,122724.0
1383,13840,2428.0,129,122813.0
1384,13850,2430.0,129,122901.0
1385,13860,2431.0,129,122989.0
1386,13870,2433.0,129,123078.0
1387,13880,2435.0,129,123166.0
1388,13890,2436.0,129,123255.0
1389,13900,2438.0,129,123343.0
1390,13910,2440.0,129,123432.0
1391,13920,2442.0,130,123520.0
1392,13930,2443.0,130,123608.0
1393,13940,2445.0,130,123697.0
1394,13950,2447.0,130,123785.0
1395,13960,2449.0,130,123874.0
1396,13970,2450.0,130,123962.0
1397,13980,2452.0,130,124051.0
1398,13990,2454.0,130,124139.0
1399,14000,2455.0,130,124228.0
1400,14010,2457.0,130,124316.0
1401,14020,2459.0,130,124404.0
1402,14030,2461.0,131,124493.0
1403,14040,2462.0,131,124581.0
1404,14050,2464.0,131,124670.0
1405,14060,2466.0,131,124758.0
1406,14070,2468.0,131,124847.0
1407,14080,2469.0,131,124935.0
1408,14090,2471.0,131,125023.0
1409,14100,2473.0,131,125112.0
1410,14110,2475.0,131,125200.0
1411,14120,2476.0,131,125289.0
1412,14130,2478.0,131,125377.0
1413,14140,2480.0,132,125466.0
1414,14150,2481.0,132,125554.0
1415,14160,2483.0,132,125643.0
1416,14170,2485.0,132,125731.0
1417,14180,2487.0,132,125819.0
1418,14190,2488.0,132,125908.0
1419,14200,2490.0,132,125996.0
1420,14210,2492.0,132,126085.0
1421,14220,2494.0,132,126173.0
1422,14230,2495.0,132,126262.0
1423,14240,2497.0,132,126350.0
1424,14250,2499.0,133,126438.0
1425,14260,2501.0,133,126527.0
1426,14270,2502.0,133,126615.0
1427,14280,2504.0,133,126704.0
1428,14290,2506.0,133,126792.0
1429,14300,2507.0,133,126881.0
1430,14310,2509.0,133,126969.0
1431,14320,2511.0,133,127057.0
1432,14330,2513.0,133,127146.0
1433,14340,2514.0,133,127234.0
1434,14350,2516.0,133,127323.0
1435,14360,2518.0,134,127411.0
1436,14370,2520.0,134,127500.0
1437,14380,2521.0,134,127588.0
1438,14390,2523.0,134,127677.0
1439,14400,2525.0,134,127765.0
1440,14410,2527.0,134,127853.0
1441,14420,2528.0,134,127942.0
1442,14430,2530.0,134,128030.0
1443,14440,2532.0,134,128119.0
1444,14450,2533.0,134,128207.0
1445,14460,2535.0,134,128296.0
1446,14470,2537.0,135,128384.0
1447,14480,2539.0,135,128472.0
1448,14490,2540.0,135,128561.0
1449,14500,2542.0,135,128649.0
1450,14510,2544.0,135,128738.0
1451,14520,2546.0,135,128826.0
1452,14530,2547.0,135,128915.0
1453,14540,2549.0,135,129003.0
1454,14550,2551.0,135,129091.0
1455,14560,2553.0,135,129180.0
1456,14570,2554.0,135,129268.0
1457,14580,2556.0,136,129357.0
1458,14590,2558.0,136,129445.0
1459,14600,2559.0,136,129534.0
1460,14610,2561.0,136,129622.0
1461,14620,2563.0,136,129711.0
1462,14630,2565.0,136,129799.0
1463,14640,2566.0,136,129887.0
1464,14650,2568.0,136,129976.0
1465,14660,2570.0,136,130064.0
1466,14670,2572.0,136,130153.0
1467,14680,2573.0,136,130241.0
1468,14690,2575.0,137,130330.0
1469,14700,2577.0,137,130418.0
1470,14710,2578.0,137,130506.0
1471,14720,2580.0,137,130595.0
1472,14730,2582.0,137,130683.0
1473,14740,2584.0,137,130772.0
1474,14750,2585.0,137,130860.0
1475,14760,2587.0,137,130949.0
1476,14770,2589.0,137,131037.0
1477,14780,2591.0,137,131125.0
1478,14790,2592.0,137,131214.0
1479,14800,2594.0,138,131302.0
1480,14810,2596.0,138,131391.0
1481,14820,2598.0,138,131479.0
1482,14830,2599.0,138,131568.0
1483,14840,2601.0,138,131656.0
1484,14850,2603.0,138,131745.0
1485,14860,2604.0,138,131833.0
1486,14870,2606.0,138,131921.0
1487,14880,2608.0,138,132010.0
1488,14890,2610.0,138,132098.0
1489,14900,2611.0,138,132187.0
1490,14910,2613.0,139,132275.0
1491,14920,2615.0,139,132364.0
1492,14930,2617.0,139,132452.0
1493,14940,2618.0,139,132540.0
1494,14950,2620.0,139,132629.0
1495,14960,2622.0,139,132717.0
1496,14970,2624.0,139,132806.0
1497,14980,2625.0,139,132894.0
1498,14990,2627.0,139,132983.0
1499,15000,2629.0,139,133071.0
1500,15010,2630.0,139,133159.0
1501,15020,2632.0,140,133248.0
1502,15030,2634.0,140,133336.0
1503,15040,2636.0,140,133425.0
1504,15050,2637.0,140,133513.0
1505,15060,2639.0,140,133602.0
1506,15070,2641.0,140,133690.0
1507,15080,2643.0,140,133779.0
1508,15090,2644.0,140,133867.0
1509,15100,2646.0,140,133955.0
1510,15110,2648.0,140,134044.0
1511,15120,2650.0,140,134132.0
1512,15130,2651.0,141,134221.0
1513,15140,2653.0,141,134309.0
1514,15150,2655.0,141,134398.0
1515,15160,2656.0,141,134486.0
1516,15170,2658.0,141,134574.0
1517,15180,2660.0,141,134663.0
1518,15190,2662.0,141,134751.0
1519,15200,2663.0,141,134840.0
1520,15210,2665.0,141,134928.0
1521,15220,2667.0,141,135017.0
1522,15230,2669.0,141,135105.0
1523,15240,2670.0,142,135193.0
1524,15250,2672.0,142,135282.0
1525,15260,2674.0,142,135370.0
1526,15270,2675.0,142,135459.0
1527,15280,2677.0,142,135547.0
1528,15290,2679.0,142,135636.0
1529,15300,2681.0,142,135724.0
1530,15310,2682.0,142,135813.0
1531,15320,2684.0,142,135901.0
1532,15330,2686.0,142,135989.0
1533,15340,2688.0,142,136078.0
1534,15350,2689.0,143,136166.0
1535,15360,2691.0,143,136255.0
1536,15370,2693.0,143,136343.0
1537,15380,2695.0,143,136432.0
1538,15390,2696.0,143,136520.0
1539,15400,2698.0,143,136608.0
1540,15410,2700.0,143,136697.0
1541,15420,2701.0,143,136785.0
1542,15430,2703.0,143,136874.0
1543,15440,2705.0,143,136962.0
1544,15450,2707.0,143,137051.0
1545,15460,2708.0,144,137139.0
1546,15470,2710.0,144,137227.0
1547,15480,2712.0,144,137316.0
1548,15490,2714.0,144,137404.0
1549,15500,2715.0,144,137493.0
1550,15510,2717.0,144,137581.0
1551,15520,2719.0,144,137670.0
1552,15530,2721.0,144,137758.0
1553,15540,2722.0,144,137847.0
1554,15550,2724.0,144,137935.0
1555,15560,2726.0,144,138023.0
1556,15570,2727.0,145,138112.0
1557,15580,2729.0,145,138200.0
1558,15590,2731.0,145,138289.0
1559,15600,2733.0,145,138377.0
1560,15610,2734.0,145,138466.0
1561,15620,2736.0,145,138554.0
1562,15630,2738.0,145,138642.0
1563,15640,2740.0,145,138731.0
1564,15650,2741.0,145,138819.0
1565,15660,2743.0,145,138908.0
1566,15670,2745.0,145,138996.0
1567,15680,2747.0,146,139085.0
1568,15690,2748.0,146,139173.0
1569,15700,2750.0,146,139261.0
1570,15710,2752.0,146,139350.0
1571,15720,2753.0,146,139438.0
1572,15730,2755.0,146,139527.0
1573,15740,2757.0,146,139615.0
1574,15750,2759.0,146,139704.0
1575,15760,2760.0,146,139792.0
1576,15770,2762.0,146,139881.0
1577,15780,2764.0,146,139969.0
1578,15790,2766.0,147,140057.0
1579,15800,2767.0,147,140146.0
1580,15810,2769.0,147,140234.0
1581,15820,2771.0,147,140323.0
1582,15830,2772.0,147,140411.0
1583,15840,2774.0,147,140500.0
1584,15850,2776.0,147,140588.0
1585,15860,2778.0,147,140676.0
1586,15870,2779.0,147,140765.0
1587,15880,2781.0,147,140853.0
1588,15890,2783.0,147,140942.0
1589,15900,2785.0,148,141030.0
1590,15910,2786.0,148,141119.0
1591,15920,2788.0,148,141207.0
1592,15930,2790.0,148,141295.0
1593,15940,2792.0,148,141384.0
1594,15950,2793.0,148,141472.0
1595,15960,2795.0,148,141561.0
1596,15970,2797.0,148,141649.0
1597,15980,2798.0,148,141738.0
1598,15990,2800.0,148,141826.0
1599,16000,2802.0,148,141915.0
1600,16010,2804.0,149,142003.0
1601,16020,2805.0,149,142091.0
1602,16030,2807.0,149,142180.0
1603,16040,2809.0,149,142268.0
1604,16050,2811.0,149,142357.0
1605,16060,2812.0,149,142445.0
1606,16070,2814.0,149,142534.0
1607,16080,2816.0,149,142622.0
1608,16090,2818.0,149,142710.0
1609,16100,2819.0,149,142799.0
1610,16110,2821.0,149,142887.0
1611,16120,2823.0,150,142976.0
1612,16130,2824.0,150,143064.0
1613,16140,2826.0,150,143153.0
1614,16150,2828.0,150,143241.0
1615,16160,2830.0,150,143329.0
